Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2024-11-18,Obiad,"Oliwa z oliwek","7x g",7,62.79,0,,,6.972,1.0402,4.9084,0.7427,0.0581,0.6846,0.014,0,0,0,,,,,,,,,,0,,0.8365,,,0.0042,0.07,0.35,0,0.0049,,,0.07,0,0.028,0
2024-11-18,Obiad,"Kupiec Kasza Gryczana Prazona","50x g",50,172,6.5,6.3,,1.6,0.3,,,,0,32,0.4,,3,,,,,,,,,,,,,,,,,,,,,,0,,,0.02
2024-11-18,Obiad,"Mięso z piersi kurczaka","235x g",235,232.65,50.525,0,50.525,3.055,0.705,0.705,0.705,,,0,0,136.3,0,,28.2,14.1,0.235,0.47,,1.41,,0.94,0,0,0.705,29.14,,1.175,564,0,77.55,0,904.75,,129.25,11.75,0.94,
2024-11-18,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,Kolacja,"Oliwa z oliwek","4x g",4,35.88,0,,,3.984,0.5944,2.8048,0.4244,0.0332,0.3912,0.008,0,0,0,,,,,,,,,,0,,0.478,,,0.0024,0.04,0.2,0,0.0028,,,0.04,0,0.016,0
2024-11-18,Kolacja,Pieczarki,"72x g",72,18.72,2.88,2.88,0,0.288,0.0504,0.0216,0.1656,0,0.1656,1.872,0.072,0,1.44,,21.6,1.44,0.0144,0.432,,0.036,,0,3.6,1.3968,0.0792,3.4632,,0.36,118.8,0.72,8.64,0.288,208.08,,4.32,7.92,0.648,0.0144
2024-11-18,Kolacja,"Jajko L","60x g",60,83.826,7.5,,,5.826,1.764,,,,,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,96,,,0.264
2024-11-18,Kolacja,"Wasa Husman 520g","26x g",26,85.8,2.34,,,0.6006,0.104,,,,,15.6,0.39,,5.2,,,,,,,,,,,,,,,,,,,,,,104,,,0.26
2024-11-18,Kolacja,"Papryka czerwona","70x g",70,22.4,0.91,0.91,,0.35,0.07,0.014,0.196,0.07,0.126,4.62,3.22,,1.4,,36.4,369.6,0.028,0.084,,0.315,,,100.8,,2.03,1.12,3.43,0.182,21.7,0.7,7.7,0.056,178.5,,2.24,9.1,0.42,0.007
2024-11-18,Kolacja,"Wasa Husman 520g","26x g",26,85.8,2.34,,,0.6006,0.104,,,,,15.6,0.39,,5.2,,,,,,,,,,,,,,,,,,,,,,104,,,0.26
2024-11-18,Kolacja,"Mager Cottage cheese","100x g",100,79,13,,,2,1.3,,,,,2.1,2.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2024-11-18,Kolacja,"Nora Hjemmelaget Jordbær Syltetøy","45x g",45,65.25,0.135,,,0.045,0,,,0,0,15.75,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-11-26,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-11-26,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-11-26,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2024-11-26,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-11-26,"II śniadanie",Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2024-11-26,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,19.62,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2024-11-26,"II śniadanie",Marchew,"80x g",80,26.4,0.8,0.8,,0.16,0.032,0,0.096,0.016,0.08,6.96,4,,2.88,,25.6,1324.8,0.04,0.04,,0.12,,,2.72,,0.408,0.36,10.56,0.272,25.6,2.4,12.8,0.08,225.6,,65.6,28.8,0.4,0.168
2024-11-26,Obiad,"Kupiec Kasza Gryczana Prazona","30x g",30,103.2,3.9,3.78,,0.96,0.18,,,,0,19.2,0.24,,1.8,,,,,,,,,,,,,,,,,,,,,,0,,,0.012
2024-11-26,Obiad,"Oliwa z oliwek","8x g",8,71.76,0,,,7.968,1.1888,5.6096,0.8488,0.0664,0.7824,0.016,0,0,0,,,,,,,,,,0,,0.956,,,0.0048,0.08,0.4,0,0.0056,,,0.08,0,0.032,0
2024-11-26,Obiad,"Papryka konserwowa","140x g",140,58.8,1.26,,,0.42,0.14,,,,,11.06,11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,Obiad,"Mięso z piersi kurczaka","190x g",190,188.1,40.85,0,40.85,2.47,0.57,0.57,0.57,,,0,0,110.2,0,,22.8,11.4,0.19,0.38,,1.14,,0.76,0,0,0.57,23.56,,0.95,456,0,62.7,0,731.5,,104.5,9.5,0.76,
2024-11-26,Przekąska,"Prior Egg fra Frittgående Norske Høner","130x g",130,193.7,16.9,,,14.3,3.9,,,0,0,0.39,0.39,,,,88.4,,,0.52,,,,1.69,,0,6.63,,,,,0.039,,,,28.6,,,,0.52
2024-11-26,Przekąska,"Papryka czerwona","100x g",100,32,1.3,1.3,,0.5,0.1,0.02,0.28,0.1,0.18,6.6,4.6,,2,,52,528,0.04,0.12,,0.45,,,144,,2.9,1.6,4.9,0.26,31,1,11,0.08,255,,3.2,13,0.6,0.01
2024-11-26,Przekąska,Awokado,"105x g",105,177.45,2.1,2.1,0,16.065,1.89,12.0855,1.3965,0.0735,1.323,7.77,1.47,0,3.465,,65.1,7.35,0.1155,0.126,,0.294,,0,8.4,0,1.365,1.995,22.05,0.42,43.05,2.1,40.95,0.189,630,,10.5,11.55,1.05,0.0315
2024-11-26,Przekąska,"Wasa Husman 520g","26x g",26,85.8,2.34,,,0.6006,0.104,,,,,15.6,0.39,,5.2,,,,,,,,,,,,,,,,,,,,,,104,,,0.26
2024-11-26,Kolacja,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-11-26,Kolacja,Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2024-11-27,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-11-27,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-11-27,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2024-11-27,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-11-27,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,19.62,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2024-11-27,"II śniadanie",Marchew,"80x g",80,26.4,0.8,0.8,,0.16,0.032,0,0.096,0.016,0.08,6.96,4,,2.88,,25.6,1324.8,0.04,0.04,,0.12,,,2.72,,0.408,0.36,10.56,0.272,25.6,2.4,12.8,0.08,225.6,,65.6,28.8,0.4,0.168
2024-11-27,Przekąska,"Prior Egg fra Frittgående Norske Høner","130x g",130,193.7,16.9,,,14.3,3.9,,,0,0,0.39,0.39,,,,88.4,,,0.52,,,,1.69,,0,6.63,,,,,0.039,,,,28.6,,,,0.52
2024-11-27,Przekąska,"Papryka czerwona","100x g",100,32,1.3,1.3,,0.5,0.1,0.02,0.28,0.1,0.18,6.6,4.6,,2,,52,528,0.04,0.12,,0.45,,,144,,2.9,1.6,4.9,0.26,31,1,11,0.08,255,,3.2,13,0.6,0.01
2024-11-27,Przekąska,Awokado,"105x g",105,177.45,2.1,2.1,0,16.065,1.89,12.0855,1.3965,0.0735,1.323,7.77,1.47,0,3.465,,65.1,7.35,0.1155,0.126,,0.294,,0,8.4,0,1.365,1.995,22.05,0.42,43.05,2.1,40.95,0.189,630,,10.5,11.55,1.05,0.0315
2024-11-27,Przekąska,"Wasa Husman 520g","26x g",26,85.8,2.34,,,0.6006,0.104,,,,,15.6,0.39,,5.2,,,,,,,,,,,,,,,,,,,,,,104,,,0.26
