Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-09-13,Obiad,Ziemniaki,"130x g",130,113.1,2.47,2.47,0,0.13,0.013,0,0.078,0.013,0.065,26.65,0.39,,2.08,,19.5,1.3,0.13,0.052,,0.429,,,14.3,0,0.065,1.82,,0.455,79.3,3.9,29.9,0.182,638.3,,10.4,5.2,0.78,0.026
2023-09-13,Obiad,Brokuły,"130x g",130,40.3,3.9,3.9,,0.52,0.065,0.026,0.182,0.143,0.039,6.76,2.99,,3.25,,154.7,198.9,0.091,0.156,0.65,0.208,,0,107.9,0,1.69,0.78,132.08,0.52,85.8,19.5,29.9,0.039,500.5,3.25,9.36,62.4,1.17,0.026
2023-09-13,Obiad,Marchew,"190x g",190,62.7,1.9,1.9,,0.38,0.076,0,0.228,0.038,0.19,16.53,9.5,,6.84,,60.8,3146.4,0.095,0.095,,0.285,,,6.46,,0.969,0.855,25.08,0.646,60.8,5.7,30.4,0.19,535.8,,155.8,68.4,0.95,0.399
2023-09-13,Obiad,"Mięso z piersi kurczaka","200x g",200,198,43,0,43,2.6,0.6,0.6,0.6,,,0,0,116,0,,24,12,0.2,0.4,,1.2,,0.8,0,0,0.6,24.8,,1,480,0,66,0,770,,110,10,0.8,
2023-09-13,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","110x g",110,13.2,1.1,,,0.11,,,,,,1.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2023-09-13,Przekąska,"Sætre Marie Kjeks","8x g",8,36,0.608,,,0.96,0.096,,,0,0,6.08,1.6,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,0.096
2023-09-13,Przekąska,Gruszka,"90x g",90,52.2,0.54,0.54,,0.18,0.036,0,0.081,0.018,0.063,12.96,8.91,0,1.89,,9,1.8,0.018,0.036,,0.018,,0,4.77,,0.36,0.081,,0.135,13.5,0.9,7.2,0.054,106.2,,1.8,10.8,0.27,0.009
2023-09-13,Przekąska,Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-09-13,Przekąska,"Krone-is sjokolade","140x g",140,439.6,5.46,,,25.2,18.2,,,,,47.6,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2023-09-13,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-14,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-14,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-14,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-14,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-14,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-14,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-14,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-09-14,"II śniadanie",Gruszka,"90x g",90,52.2,0.54,0.54,,0.18,0.036,0,0.081,0.018,0.063,12.96,8.91,0,1.89,,9,1.8,0.018,0.036,,0.018,,0,4.77,,0.36,0.081,,0.135,13.5,0.9,7.2,0.054,106.2,,1.8,10.8,0.27,0.009
2023-09-14,Obiad,"ZD Duru Pirinç Riz","80x g",80,280,5.04,,,1.12,0.16,,,0,0,61.92,0,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,0.08
2023-09-14,Obiad,Marchew,"135x g",135,44.55,1.35,1.35,,0.27,0.054,0,0.162,0.027,0.135,11.745,6.75,,4.86,,43.2,2235.6,0.0675,0.0675,,0.2025,,,4.59,,0.6885,0.6075,17.82,0.459,43.2,4.05,21.6,0.135,380.7,,110.7,48.6,0.675,0.2835
2023-09-14,Obiad,Brokuły,"125x g",125,38.75,3.75,3.75,,0.5,0.0625,0.025,0.175,0.1375,0.0375,6.5,2.875,,3.125,,148.75,191.25,0.0875,0.15,0.625,0.2,,0,103.75,0,1.625,0.75,127,0.5,82.5,18.75,28.75,0.0375,481.25,3.125,9,60,1.125,0.025
2023-09-14,Obiad,"Torske-Filet uten skin","205x g",205,168.1,36.9,,,2.255,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.205
2023-09-14,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,Przekąska,"Krone-is sjokolade","280x g",280,879.2,10.92,,,50.4,36.4,,,,,95.2,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2023-09-14,Kolacja,Mleko,"200x g",200,82,7,,,2,1.2,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-09-15,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-15,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-15,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-15,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-15,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-15,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-15,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-09-15,Obiad,"ZD Duru Pirinç Riz","40x g",40,140,2.52,,,0.56,0.08,,,0,0,30.96,0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.04
2023-09-15,Obiad,Marchew,"200x g",200,66,2,2,,0.4,0.08,0,0.24,0.04,0.2,17.4,10,,7.2,,64,3312,0.1,0.1,,0.3,,,6.8,,1.02,0.9,26.4,0.68,64,6,32,0.2,564,,164,72,1,0.42
2023-09-15,Obiad,"Torske-Filet uten skin","180x g",180,147.6,32.4,,,1.98,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2023-09-15,Obiad,"Kapusta kiszona","210x g",210,42,2.31,,,0.42,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,Obiad,"Mięso z piersi kurczaka","40x g",40,39.6,8.6,0,8.6,0.52,0.12,0.12,0.12,,,0,0,23.2,0,,4.8,2.4,0.04,0.08,,0.24,,0.16,0,0,0.12,4.96,,0.2,96,0,13.2,0,154,,22,2,0.16,
2023-09-15,Obiad,Marchew,"250x g",250,82.5,2.5,2.5,,0.5,0.1,0,0.3,0.05,0.25,21.75,12.5,,9,,80,4140,0.125,0.125,,0.375,,,8.5,,1.275,1.125,33,0.85,80,7.5,40,0.25,705,,205,90,1.25,0.525
2023-09-15,Obiad,Brokuły,"30x g",30,9.3,0.9,0.9,,0.12,0.015,0.006,0.042,0.033,0.009,1.56,0.69,,0.75,,35.7,45.9,0.021,0.036,0.15,0.048,,0,24.9,0,0.39,0.18,30.48,0.12,19.8,4.5,6.9,0.009,115.5,0.75,2.16,14.4,0.27,0.006
2023-09-15,Obiad,Bataty,"20x g",20,17.496,0.24,0.24,0,0.06,0.02,,0.02,,,3.94,1.1,0,,,3.4,131,0.034,0.002,0.118,0.018,,0,4.6,0,0.056,0.16,,0.06,10,0.4,3.6,0.028,74,0.2,8,4.8,0.14,0.02
2023-09-15,Obiad,Ziemniaki,"20x g",20,17.4,0.38,0.38,0,0.02,0.002,0,0.012,0.002,0.01,4.1,0.06,,0.32,,3,0.2,0.02,0.008,,0.066,,,2.2,0,0.01,0.28,,0.07,12.2,0.6,4.6,0.028,98.2,,1.6,0.8,0.12,0.004
2023-09-15,Przekąska,"Sætre Marie Kjeks","32x g",32,144,2.432,,,3.84,0.384,,,0,0,24.32,6.4,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,0.384
2023-09-15,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-15,Kolacja,Pomidor,"120x g",120,22.8,1.08,1.08,0,0.24,0.06,0.024,0.144,0.012,0.132,4.92,3.36,0,1.44,0,46.8,128.4,0.072,0.048,0.108,0.18,2.4,0,27.6,0,1.464,1.2,9.48,0.312,25.2,1.32,9.6,0.072,338.4,0.36,9.6,10.8,0.6,0.024
2023-09-15,Kolacja,"Cottage cheese","140x g",140,110.6,18.2,,,2.8,1.82,,,,,2.94,2.94,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2023-09-15,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-16,Śniadanie,"Kirsebær uten sten","10x g",10,4.1,0.07,,,0,0,,,,,0.9,0.9,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-16,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-16,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-16,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-16,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-16,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-09-16,Obiad,"Szczytno Premium Kasza Jeczmienna Perlowa","60x g",60,202.8,4.2,,,1.32,0.24,,,,0,41.4,0.3,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-16,Obiad,Brokuły,"110x g",110,34.1,3.3,3.3,,0.44,0.055,0.022,0.154,0.121,0.033,5.72,2.53,,2.75,,130.9,168.3,0.077,0.132,0.55,0.176,,0,91.3,0,1.43,0.66,111.76,0.44,72.6,16.5,25.3,0.033,423.5,2.75,7.92,52.8,0.99,0.022
2023-09-16,Obiad,Marchew,"260x g",260,85.8,2.6,2.6,,0.52,0.104,0,0.312,0.052,0.26,22.62,13,,9.36,,83.2,4305.6,0.13,0.13,,0.39,,,8.84,,1.326,1.17,34.32,0.884,83.2,7.8,41.6,0.26,733.2,,213.2,93.6,1.3,0.546
2023-09-16,Obiad,"Papryka czerwona","35x g",35,11.2,0.455,0.455,,0.175,0.035,0.007,0.098,0.035,0.063,2.31,1.61,,0.7,,18.2,184.8,0.014,0.042,,0.1575,,,50.4,,1.015,0.56,1.715,0.091,10.85,0.35,3.85,0.028,89.25,,1.12,4.55,0.21,0.0035
2023-09-16,Obiad,"Ørret-Filet med skin uten ben","190x g",190,315.4,36.1,,,19,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228
2023-09-16,Przekąska,"Sætre Marie Kjeks","8x g",8,36,0.608,,,0.96,0.096,,,0,0,6.08,1.6,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,0.096
2023-09-16,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","50x g",50,233.5,4.45,,,9,0.65,6.5,1,0,0,32,9,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2023-09-16,Przekąska,"Finn crisp snacks - real cheddar cheese","1x opakowanie",150,604.5,15,,,19.5,2.85,,,,,76.5,8.55,,27,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2023-09-16,Kolacja,Pomidor,"100x g",100,19,0.9,0.9,0,0.2,0.05,0.02,0.12,0.01,0.11,4.1,2.8,0,1.2,0,39,107,0.06,0.04,0.09,0.15,2,0,23,0,1.22,1,7.9,0.26,21,1.1,8,0.06,282,0.3,8,9,0.5,0.02
2023-09-16,Kolacja,"Cottage cheese","160x g",160,126.4,20.8,,,3.2,2.08,,,,,3.36,3.36,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2023-09-16,Kolacja,Mleko,"35x g",35,14.35,1.225,,,0.35,0.21,,,,,1.575,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
2023-09-16,Kolacja,Mleko,"265x g",265,108.65,9.275,,,2.65,1.59,,,,,11.925,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2023-09-17,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-17,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-17,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-17,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-17,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-17,Obiad,"Szczytno Premium Kasza Jeczmienna Perlowa","50x g",50,169,3.5,,,1.1,0.2,,,,0,34.5,0.25,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-17,Obiad,Brokuły,"100x g",100,31,3,3,,0.4,0.05,0.02,0.14,0.11,0.03,5.2,2.3,,2.5,,119,153,0.07,0.12,0.5,0.16,,0,83,0,1.3,0.6,101.6,0.4,66,15,23,0.03,385,2.5,7.2,48,0.9,0.02
2023-09-17,Obiad,Marchew,"125x g",125,41.25,1.25,1.25,,0.25,0.05,0,0.15,0.025,0.125,10.875,6.25,,4.5,,40,2070,0.0625,0.0625,,0.1875,,,4.25,,0.6375,0.5625,16.5,0.425,40,3.75,20,0.125,352.5,,102.5,45,0.625,0.2625
2023-09-17,Obiad,"Papryka czerwona","105x g",105,33.6,1.365,1.365,,0.525,0.105,0.021,0.294,0.105,0.189,6.93,4.83,,2.1,,54.6,554.4,0.042,0.126,,0.4725,,,151.2,,3.045,1.68,5.145,0.273,32.55,1.05,11.55,0.084,267.75,,3.36,13.65,0.63,0.0105
2023-09-17,Obiad,"Ørret-Filet med skin uten ben","190x g",190,315.4,36.1,,,19,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228
2023-09-17,Obiad,"Kapusta kiszona","100x g",100,20,1.1,,,0.2,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","30x g",30,140.1,2.67,,,5.4,0.39,3.9,0.6,0,0,19.2,5.4,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2023-09-17,Przekąska,"Polski Mniszek Kawa Mielona Bezkofeinowa o Smaku Waniliowym z Korzenia Mniszka Lekarskiego","12x g",12,39.48,0.12,,,1.2,0.0204,,,0,0,6.84,4.9404,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-18,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-18,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-18,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-18,"II śniadanie","Korzeń mniszka alternative coffee","12x g",12,39.48,1.17,,,0.168,,,,,,6.876,5.5032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012
2023-09-18,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-09-18,"II śniadanie",Gruszka,"100x g",100,58,0.6,0.6,,0.2,0.04,0,0.09,0.02,0.07,14.4,9.9,0,2.1,,10,2,0.02,0.04,,0.02,,0,5.3,,0.4,0.09,,0.15,15,1,8,0.06,118,,2,12,0.3,0.01
2023-09-18,"II śniadanie",Marchew,"110x g",110,36.3,1.1,1.1,,0.22,0.044,0,0.132,0.022,0.11,9.57,5.5,,3.96,,35.2,1821.6,0.055,0.055,,0.165,,,3.74,,0.561,0.495,14.52,0.374,35.2,3.3,17.6,0.11,310.2,,90.2,39.6,0.55,0.231
2023-09-18,Obiad,Marchew,"175x g",175,57.75,1.75,1.75,,0.35,0.07,0,0.21,0.035,0.175,15.225,8.75,,6.3,,56,2898,0.0875,0.0875,,0.2625,,,5.95,,0.8925,0.7875,23.1,0.595,56,5.25,28,0.175,493.5,,143.5,63,0.875,0.3675
2023-09-18,Obiad,"Mięso z piersi kurczaka","200x g",200,198,43,0,43,2.6,0.6,0.6,0.6,,,0,0,116,0,,24,12,0.2,0.4,,1.2,,0.8,0,0,0.6,24.8,,1,480,0,66,0,770,,110,10,0.8,
2023-09-18,Obiad,"Home Food Kasza Jeczmienna Wiejska Gruba","45x g",45,146.7,4.95,,,0.27,0.09,,,0,0,29.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2023-09-18,Obiad,"Kapusta kiszona","100x g",100,20,1.1,,,0.2,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","85x g",85,10.2,0.85,,,0.085,,,,,,1.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55
2023-09-18,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","30x g",30,140.1,2.67,,,5.4,0.39,3.9,0.6,0,0,19.2,5.4,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2023-09-18,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-18,Kolacja,Mleko,"60x g",60,24.6,2.1,,,0.6,0.36,,,,,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-09-18,Kolacja,"Cottage cheese","160x g",160,126.4,20.8,,,3.2,2.08,,,,,3.36,3.36,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2023-09-18,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-19,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-19,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-19,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,Śniadanie,"Bærblanding - bringebær, bjørnebær, rips, blåbær, solbær","30x g",30,13.5,0.36,,,0.24,,,,,,1.71,1.71,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-19,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-19,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-19,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-19,"II śniadanie","Korzen mniszka lekarskiego o smaku waniliowym - coffee alternative","12x g",12,39.48,0.12,,,1.2,,,,,,6.84,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108
2023-09-19,"II śniadanie",Jabłko,"165x g",165,82.5,0.66,0.66,0,0.66,0.066,0.0165,0.1485,0.0165,0.132,19.965,16.005,0,3.3,0,9.9,6.6,0.0495,0.0495,0.099,0.0495,,0,15.18,,0.8085,0.2805,2.145,0.264,14.85,2.64,4.95,0.066,221.1,0.495,3.3,6.6,0.495,0.0165
2023-09-19,"II śniadanie",Gruszka,"100x g",100,58,0.6,0.6,,0.2,0.04,0,0.09,0.02,0.07,14.4,9.9,0,2.1,,10,2,0.02,0.04,,0.02,,0,5.3,,0.4,0.09,,0.15,15,1,8,0.06,118,,2,12,0.3,0.01
2023-09-19,Obiad,"ZD Duru Pirinç Riz","45x g",45,157.5,2.835,,,0.63,0.09,,,0,0,34.83,0,,0.675,,,,,,,,,,,,,,,,,,,,,,,,,0.045
2023-09-19,Obiad,Marchew,"110x g",110,36.3,1.1,1.1,,0.22,0.044,0,0.132,0.022,0.11,9.57,5.5,,3.96,,35.2,1821.6,0.055,0.055,,0.165,,,3.74,,0.561,0.495,14.52,0.374,35.2,3.3,17.6,0.11,310.2,,90.2,39.6,0.55,0.231
2023-09-19,Obiad,"Papryka czerwona","70x g",70,22.4,0.91,0.91,,0.35,0.07,0.014,0.196,0.07,0.126,4.62,3.22,,1.4,,36.4,369.6,0.028,0.084,,0.315,,,100.8,,2.03,1.12,3.43,0.182,21.7,0.7,7.7,0.056,178.5,,2.24,9.1,0.42,0.007
2023-09-19,Obiad,Cukinia,"75x g",75,12.75,0.9,0.9,0,0.075,0,0,0,0,0,2.4,1.875,0,0.75,,39,25.5,0.0525,0.0225,,0.0675,,0,6.75,0,0.075,0.3,,0.225,24,1.725,16.5,0.06,187.5,,2.4,11.25,0.3,0.0075
2023-09-19,Obiad,Brokuły,"90x g",90,27.9,2.7,2.7,,0.36,0.045,0.018,0.126,0.099,0.027,4.68,2.07,,2.25,,107.1,137.7,0.063,0.108,0.45,0.144,,0,74.7,0,1.17,0.54,91.44,0.36,59.4,13.5,20.7,0.027,346.5,2.25,6.48,43.2,0.81,0.018
2023-09-19,Obiad,"Sei-filet uten skin uten ben","175x g",175,124.25,29.75,,,0.875,0.175,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.35
