Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-11-09,Obiad,"Mager Cottage cheese","100x g",100,79,13,,,2,1.3,,,,,2.1,2.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2023-11-09,Kolacja,"Tine mleko ekstra lett","210x g",210,77.7,7.35,,,1.05,0.63,,,,,9.45,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2023-11-09,Kolacja,"Kakao o obniżonej zawartości tłuszczu","1x łyżeczka",5,15.2,1.15,1.15,0,0.5,0.345,,,,,0.7,0.025,,1.65,,,,,,,,,,,,,,,,,,,,,,1,,,0.0025
2023-11-10,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-10,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-10,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-10,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-10,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-10,"II śniadanie",Marchew,"70x g",70,23.1,0.7,0.7,,0.14,0.028,0,0.084,0.014,0.07,6.09,3.5,,2.52,,22.4,1159.2,0.035,0.035,,0.105,,,2.38,,0.357,0.315,9.24,0.238,22.4,2.1,11.2,0.07,197.4,,57.4,25.2,0.35,0.147
2023-11-10,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-11-10,"II śniadanie",Marchew,"105x g",105,34.65,1.05,1.05,,0.21,0.042,0,0.126,0.021,0.105,9.135,5.25,,3.78,,33.6,1738.8,0.0525,0.0525,,0.1575,,,3.57,,0.5355,0.4725,13.86,0.357,33.6,3.15,16.8,0.105,296.1,,86.1,37.8,0.525,0.2205
2023-11-10,Obiad,Fullkornstortillas,"62x g",62,182.28,6.076,,,3.658,0.558,,,,,29.14,0.992,,3.968,,,,,,,,,,,,,,,,,,,,,,,,,0.5208
2023-11-10,Obiad,"Philadelphia light","15x g",15,22.5,1.08,,,1.65,1.11,,,,,0.78,0.78,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,0.105
2023-11-10,Obiad,"Mager Cottage cheese","64x g",64,50.56,8.32,,,1.28,0.832,,,,,1.344,1.344,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.256
2023-11-10,Obiad,"Łosoś wędzony","102x g",102,208.08,21.42,,,13.26,1.836,,,,,0.714,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,2.652
2023-11-10,Obiad,Awokado,"105x g",105,177.45,2.1,2.1,0,16.065,1.89,12.0855,1.3965,0.0735,1.323,7.77,1.47,0,3.465,,65.1,7.35,0.1155,0.126,,0.294,,0,8.4,0,1.365,1.995,22.05,0.42,43.05,2.1,40.95,0.189,630,,10.5,11.55,1.05,0.0315
2023-11-10,Obiad,"Wasa Fiber Balance","1x porcja",10,32.9,1.3,,,0.5,0.1,,,,,4.2,0.2,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,0.11
2023-11-10,Kolacja,"Tine mleko ekstra lett","210x g",210,77.7,7.35,,,1.05,0.63,,,,,9.45,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2023-11-11,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-11,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-11,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-11,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-11,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-11,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-11-11,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-11-11,"II śniadanie",Marchew,"50x g",50,16.5,0.5,0.5,,0.1,0.02,0,0.06,0.01,0.05,4.35,2.5,,1.8,,16,828,0.025,0.025,,0.075,,,1.7,,0.255,0.225,6.6,0.17,16,1.5,8,0.05,141,,41,18,0.25,0.105
2023-11-11,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","35x g",35,4.2,0.35,,,0.035,,,,,,0.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2023-11-11,Obiad,Awokado,"90x g",90,152.1,1.8,1.8,0,13.77,1.62,10.359,1.197,0.063,1.134,6.66,1.26,0,2.97,,55.8,6.3,0.099,0.108,,0.252,,0,7.2,0,1.17,1.71,18.9,0.36,36.9,1.8,35.1,0.162,540,,9,9.9,0.9,0.027
2023-11-11,Obiad,Fullkornstortillas,"62x g",62,182.28,6.076,,,3.658,0.558,,,,,29.14,0.992,,3.968,,,,,,,,,,,,,,,,,,,,,,,,,0.5208
2023-11-11,Obiad,"Philadelphia light","20x g",20,30,1.44,,,2.2,1.48,,,,,1.04,1.04,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,0.14
2023-11-11,Obiad,"Mager Cottage cheese","45x g",45,35.55,5.85,,,0.9,0.585,,,,,0.945,0.945,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2023-11-11,Obiad,"Łosoś wędzony","93x g",93,189.72,19.53,,,12.09,1.674,,,,,0.651,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,2.418
2023-11-11,Obiad,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-11,Kolacja,"Kokt bayonneskinke","170x g",170,207.4,27.2,,,10.2,3.91,,,,,1.87,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-11-11,Kolacja,"Tine mleko ekstra lett","200x g",200,74,7,,,1,0.6,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-12,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-12,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-12,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-12,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-12,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-12,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-12,"II śniadanie",Jabłko,"205x g",205,102.5,0.82,0.82,0,0.82,0.082,0.0205,0.1845,0.0205,0.164,24.805,19.885,0,4.1,0,12.3,8.2,0.0615,0.0615,0.123,0.0615,,0,18.86,,1.0045,0.3485,2.665,0.328,18.45,3.28,6.15,0.082,274.7,0.615,4.1,8.2,0.615,0.0205
2023-11-12,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-11-12,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2023-11-12,Obiad,"Kasza gryczana prażoną kupiec","48x g",48,176.16,6.048,,,1.488,0.288,,,,0,33.264,0.336,,2.832,,,,,,,,,,,,,,,,,,,,,,,,,0.0048
2023-11-12,Obiad,"Olej rzepakowy uniwersalny","6x g",6,54,0,,,6,0.4002,3.7782,1.5504,0.4842,1.062,0,,0,0,,0,0,0,0,,0,,0,0,0,1.6038,0,,0,0,0,0,0.0024,0,,0,0,0,0
2023-11-12,Obiad,"Kylling filet","265x g",265,294.15,60.95,,,5.565,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371
2023-11-12,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","60x g",60,7.2,0.6,,,0.06,,,,,,0.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2023-11-12,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","60x g",60,280.2,5.34,,,10.8,0.78,7.8,1.2,0,0,38.4,10.8,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2023-11-12,Kolacja,"Wasa Fiber Balance","1x porcja",10,32.9,1.3,,,0.5,0.1,,,,,4.2,0.2,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,0.11
2023-11-12,Kolacja,"Sursild. Marinert sild med løk","60x g",60,130.2,5.64,,,6.6,,,,,,12,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2023-11-12,Kolacja,"Tine mleko ekstra lett","210x g",210,77.7,7.35,,,1.05,0.63,,,,,9.45,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2023-11-13,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-13,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-13,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-13,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-13,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-13,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-13,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-11-13,"II śniadanie",Marchew,"120x g",120,39.6,1.2,1.2,,0.24,0.048,0,0.144,0.024,0.12,10.44,6,,4.32,,38.4,1987.2,0.06,0.06,,0.18,,,4.08,,0.612,0.54,15.84,0.408,38.4,3.6,19.2,0.12,338.4,,98.4,43.2,0.6,0.252
2023-11-13,Obiad,"Kasza gryczana prażoną kupiec","48x g",48,176.16,6.048,,,1.488,0.288,,,,0,33.264,0.336,,2.832,,,,,,,,,,,,,,,,,,,,,,,,,0.0048
2023-11-13,Obiad,"Olej rzepakowy uniwersalny","3x g",3,27,0,,,3,0.2001,1.8891,0.7752,0.2421,0.531,0,,0,0,,0,0,0,0,,0,,0,0,0,0.8019,0,,0,0,0,0,0.0012,0,,0,0,0,0
2023-11-13,Obiad,"Kylling filet","250x g",250,277.5,57.5,,,5.25,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
2023-11-13,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","160x g",160,19.2,1.6,,,0.16,,,,,,2.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2023-11-13,Obiad,Awokado,"90x g",90,152.1,1.8,1.8,0,13.77,1.62,10.359,1.197,0.063,1.134,6.66,1.26,0,2.97,,55.8,6.3,0.099,0.108,,0.252,,0,7.2,0,1.17,1.71,18.9,0.36,36.9,1.8,35.1,0.162,540,,9,9.9,0.9,0.027
2023-11-13,Kolacja,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-13,Kolacja,"Mager Cottage cheese","135x g",135,106.65,17.55,,,2.7,1.755,,,,,2.835,2.835,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2023-11-13,Kolacja,"Tine mleko ekstra lett","400x g",400,148,14,,,2,1.2,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2023-11-13,Kolacja,"Sursild. Marinert sild med løk","60x g",60,130.2,5.64,,,6.6,,,,,,12,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2023-11-14,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-14,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-14,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-14,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-14,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-14,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-14,"II śniadanie","Wasa Fiber Balance","5x porcja",50,164.5,6.5,,,2.5,0.5,,,,,21,1,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2023-11-14,"II śniadanie","Sursild. Marinert sild med løk","140x g",140,303.8,13.16,,,15.4,,,,,,28,28,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.62
2023-11-14,"II śniadanie","Jacobs Utvalgte  Økologiske Gårdsegg","65x g",65,91,7.8,,,6.37,1.885,,,0,0,0.585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195
2023-11-14,"II śniadanie","Masło niesolone","7x g",7,52.57,0.035,,,5.81,3.78,1.33,,,,0.035,0.035,,,,,55.37,,,,,,,,,0.154,,,,,,,,,,,,,0.0021
2023-11-17,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-17,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-17,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-17,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-17,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,"II śniadanie",Marchew,"105x g",105,34.65,1.05,1.05,,0.21,0.042,0,0.126,0.021,0.105,9.135,5.25,,3.78,,33.6,1738.8,0.0525,0.0525,,0.1575,,,3.57,,0.5355,0.4725,13.86,0.357,33.6,3.15,16.8,0.105,296.1,,86.1,37.8,0.525,0.2205
2023-11-17,"II śniadanie",Jabłko,"250x g",250,125,1,1,0,1,0.1,0.025,0.225,0.025,0.2,30.25,24.25,0,5,0,15,10,0.075,0.075,0.15,0.075,,0,23,,1.225,0.425,3.25,0.4,22.5,4,7.5,0.1,335,0.75,5,10,0.75,0.025
2023-11-17,Obiad,"Kasza gryczana prażoną kupiec","100x g",100,367,12.6,,,3.1,0.6,,,,0,69.3,0.7,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.01
2023-11-17,Obiad,"Mięso z piersi kurczaka","280x g",280,277.2,60.2,0,60.2,3.64,0.84,0.84,0.84,,,0,0,162.4,0,,33.6,16.8,0.28,0.56,,1.68,,1.12,0,0,0.84,34.72,,1.4,672,0,92.4,0,1078,,154,14,1.12,
2023-11-17,Obiad,"Olej rzepakowy uniwersalny","6x g",6,54,0,,,6,0.4002,3.7782,1.5504,0.4842,1.062,0,,0,0,,0,0,0,0,,0,,0,0,0,1.6038,0,,0,0,0,0,0.0024,0,,0,0,0,0
2023-11-17,Obiad,"Papryka konserwowa","150x g",150,63,1.35,,,0.45,0.15,,,,,11.85,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,Przekąska,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-17,Przekąska,"Jacobs Utvalgte  Økologiske Gårdsegg","1x sztuka",56,78.4,6.72,,,5.488,1.624,,,0,0,0.504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168
2023-11-17,Kolacja,"Tine mleko ekstra lett","500x g",500,185,17.5,,,2.5,1.5,,,,,22.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2023-11-17,Kolacja,"Mager Cottage cheese","100x g",100,79,13,,,2,1.3,,,,,2.1,2.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2023-11-18,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-18,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-18,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-18,Śniadanie,"Yogurth Natural (tine)","220x g",220,151.8,9.02,,,7.48,5.06,,,,,12.32,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-18,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,"II śniadanie",Marchew,"75x g",75,24.75,0.75,0.75,,0.15,0.03,0,0.09,0.015,0.075,6.525,3.75,,2.7,,24,1242,0.0375,0.0375,,0.1125,,,2.55,,0.3825,0.3375,9.9,0.255,24,2.25,12,0.075,211.5,,61.5,27,0.375,0.1575
2023-11-18,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-11-18,Obiad,"Kupiec Kasza Jaglana","80x g",80,283.2,9.6,9.6,,2.56,0.48,,,,0,54.4,0.96,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,0.016
2023-11-18,Obiad,"Kylling filet","190x g",190,210.9,43.7,,,3.99,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Obiad,"Olej rzepakowy uniwersalny","6x g",6,54,0,,,6,0.4002,3.7782,1.5504,0.4842,1.062,0,,0,0,,0,0,0,0,,0,,0,0,0,1.6038,0,,0,0,0,0,0.0024,0,,0,0,0,0
2023-11-18,Obiad,"Papryka konserwowa","170x g",170,71.4,1.53,,,0.51,0.17,,,,,13.43,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Kolacja,"Bułka pszenna zwykła","1x sztuka",50,138,4.45,4.45,0,0.75,0.135,0.15,0.45,0.03,0.42,28.85,0.6,0,0.9,,14.2,0,0.05,0.03,,0.02,,0,0,0,0.19,0.41,,0.35,37,1.4,9,0.05,56,,189.6,7.5,0.55,0.475
2023-11-18,Kolacja,"Masło niesolone","14x g",14,105.14,0.07,,,11.62,7.56,2.66,,,,0.07,0.07,,,,,110.74,,,,,,,,,0.308,,,,,,,,,,,,,0.0042
2023-11-18,Kolacja,"Rema 1000 Julens Klassikere Nordfjord Juleskinke","220x g",220,231,39.6,,,5.5,1.98,2.64,0.44,0,0,5.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62
2023-11-18,Kolacja,"Papryka konserwowa","56x g",56,23.52,0.504,,,0.168,0.056,,,,,4.424,4.424,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Kolacja,"Mager Cottage cheese","100x g",100,79,13,,,2,1.3,,,,,2.1,2.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2023-11-18,Kolacja,"Tine mleko ekstra lett","250x g",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-11-19,Śniadanie,"Bułka pszenna zwykła","55x g",55,151.8,4.895,4.895,0,0.825,0.1485,0.165,0.495,0.033,0.462,31.735,0.66,0,0.99,,15.62,0,0.055,0.033,,0.022,,0,0,0,0.209,0.451,,0.385,40.7,1.54,9.9,0.055,61.6,,208.56,8.25,0.605,0.5225
2023-11-19,Śniadanie,"Papryka konserwowa","95x g",95,39.9,0.855,,,0.285,0.095,,,,,7.505,7.505,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-19,Śniadanie,"Masło niesolone","19x g",19,142.69,0.095,,,15.77,10.26,3.61,,,,0.095,0.095,,,,,150.29,,,,,,,,,0.418,,,,,,,,,,,,,0.0057
2023-11-19,Śniadanie,"Juleskinke, Skivet juleskinke med smak av honning","170x g",170,209.1,30.6,,,8.67,2.21,,,,,2.21,2.21,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.89
2023-11-19,"II śniadanie","Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-19,"II śniadanie","Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-19,"II śniadanie","Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-19,"II śniadanie","Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-19,"II śniadanie","Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-19,"II śniadanie","Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-11-19,Przekąska,Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2023-11-22,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
